frameId	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az
210	147	-0.9855	-0.0476	-0.0855	-0.1382	-6.8	5.4	0.0	-57	166	2032	
211	147	-0.9855	-0.0470	-0.0858	-0.1382	-7.7	5.8	-0.1	-61	170	2009	
212	147	-0.9855	-0.0464	-0.0862	-0.1383	-8.1	5.9	0.0	-56	160	2041	
213	147	-0.9855	-0.0457	-0.0866	-0.1384	-8.1	6.2	0.0	-61	147	2025	
214	147	-0.9855	-0.0451	-0.0869	-0.1385	-8.7	5.7	0.4	-69	155	2023	
215	147	-0.9855	-0.0444	-0.0873	-0.1386	-6.4	6.0	0.3	-79	148	2039	
216	147	-0.9857	-0.0439	-0.0870	-0.1373	-5.4	5.8	0.1	-75	134	2038	
217	147	-0.9857	-0.0435	-0.0874	-0.1374	-4.6	5.4	0.1	-73	141	2020	
218	147	-0.9857	-0.0431	-0.0877	-0.1375	-5.2	5.2	0.0	-75	147	2022	
219	147	-0.9856	-0.0426	-0.0880	-0.1375	-7.1	5.1	0.3	-80	155	2028	
220	147	-0.9856	-0.0419	-0.0883	-0.1376	-10.3	3.9	0.0	-83	158	2035	
221	147	-0.9856	-0.0411	-0.0885	-0.1377	-9.3	4.3	0.0	-85	137	2037	
222	147	-0.9857	-0.0403	-0.0881	-0.1375	-8.4	4.0	0.0	-79	127	2049	
223	147	-0.9857	-0.0397	-0.0882	-0.1375	-7.8	2.5	-0.1	-78	136	2037	
224	147	-0.9857	-0.0392	-0.0884	-0.1376	-6.1	2.7	0.2	-77	122	2036	
225	147	-0.9857	-0.0389	-0.0885	-0.1377	-3.6	1.6	0.5	-77	119	2034	
226	147	-0.9857	-0.0387	-0.0886	-0.1377	-1.0	1.9	0.3	-80	122	2024	
227	147	-0.9857	-0.0387	-0.0887	-0.1377	0.7	1.4	0.1	-75	122	2039	
228	147	-0.9858	-0.0388	-0.0882	-0.1374	2.8	1.1	0.7	-87	123	2035	
